TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20190112,8.266,1.0,7.29,3.852,1.0,9.521,2.295,1.0,8.367,7.26,3.105,9.792,2.497,8.266,1.0,7.29,3.852,1.0,9.521,2.295,1.0,218.62,86.196,1.0,79.762,86.196,1.0,312.929,1.0,320.351,312.929,1.0,327.398,1.0,353.734,327.398,1.0,2.113,1.0,2.093,2.113,1.0,102.97,102.97,0.0,0.716,0.0,1.0,3.042,3.042,0.0,-9999,0.0,7.527814464687499,1.0,349.3564508333333,1.0,382.248,1.0,9.604,7.732,1.0,1.0,-9999,-9999,16.5449,-9999,-9999,-9999,-9999,1.53602,-9999,15.4231,-9999,-9999,-9999,-9999,2.6357,-9999,-9999,-9999,27,21,27,21,-2.00745,0.979167,0.193817,0.368971,-1.56139,1.0,0.186286,0.365072,-1.71315,0.967708,0.0480578,-2.15552,-2.07051,-1.94975,-1.85441,-1.47602,-1.44258,-1.29022,0.979167,0.979167,0.895833,0.854167,1.0,1.0,1.0,-0.513531,1.22594,1.0,0.12473,0.385037,-3.7614,2.01276,0.952381,0.395639,0.504033,-0.143511,0.847797,1.0,0.180061,0.406347,-3.25464,1.78079,1.0,0.33877,0.460742,-0.72115,-0.710889,-0.688982,-0.513531,-0.00734941,0.0176597,0.0398623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.8842,-3.86408,-3.50273,-3.31942,-3.24166,-3.23952,-2.89311,0.952381,0.952381,0.952381,0.761905,1.0,1.0,1.0,0.124206,0.143455,0.13778,0.00828297,0.0675736,0.072649,0.0854655,0.144887,0.167026,0.179159,0.228541,2.0606,1.70485,1.85093,0.0405246,1.49887,1.52482,1.63686,1.70389,2.07396,2.13677,2.17501,1.11291,1.26748,1.28961,0.0639123,0.493003,1.04808,1.09255,1.22358,1.60812,1.72229,1.88878,1.39948,0.821925,1.13817,0.06075,0.703688,0.757536,0.759412,1.3432,1.41814,1.61242,1.65144,-9999,-9999
20190113,10.579,1.0,10.839,3.014,1.0,10.245,1.878,1.0,11.052,10.316,2.77,11.998,2.395,10.579,1.0,10.839,3.014,1.0,10.245,1.878,1.0,219.823,47.443,1.0,30.394,47.443,1.0,348.94,1.0,356.764,348.94,1.0,350.026,1.0,403.456,350.026,1.0,1.081,1.0,0.365,1.081,1.0,102.277,102.106,0.979167,7.356,2.2,1.0,2.81,2.371,0.979167,0.2643539319148936,0.9791666666666666,3.607635302409721,1.0,360.8256351388889,1.0,381.828,1.0,10.621,8.312,1.0,1.0,-9999,-9999,14.1186,-9999,-9999,-9999,-9999,1.86448,-9999,4.3673,-9999,-9999,-9999,-9999,1.68592,-9999,-9999,-9999,27,21,27,21,-1.8437,1.0,0.172589,0.349911,-1.57657,1.0,0.207329,0.368288,-1.69186,0.986458,0.0410207,-2.04979,-2.04467,-1.93929,-1.78265,-1.44047,-1.43589,-1.43482,1.0,1.0,1.0,0.854167,1.0,1.0,1.0,-0.199912,0.687505,1.0,0.132018,0.188252,-3.80395,3.6965,1.0,0.356282,0.613363,-0.128083,0.721496,1.0,0.175278,0.220755,-3.3079,4.15401,1.0,0.397189,0.637994,-0.379763,-0.373132,-0.310721,-0.112794,-0.105186,-0.104728,0.133516,1.0,1.0,1.0,1.0,1.0,1.0,0.740741,-4.15275,-4.02664,-4.02388,-3.77726,-3.02808,-3.02808,-3.02624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.31061e-07,0.00990403,0.0140426,0.00250158,8.3671e-07,9.05729e-07,9.21083e-07,0.0122248,0.020712,0.0261391,0.0457738,2.07697,1.58647,1.7059,0.0389557,1.35721,1.46338,1.47097,1.58646,1.9112,1.99553,2.04467,1.06676,1.26532,1.26031,0.0616645,0.378847,1.00646,1.03917,1.21002,1.55395,1.66098,1.80668,1.00448,0.565789,0.864414,0.0588139,0.453338,0.498942,0.500857,1.00072,1.17208,1.31484,1.34426,-9999,-9999
20190114,5.807,1.0,5.195,0.963,1.0,6.595,1.884,1.0,6.003,5.548,0.63,6.588,1.508,5.807,1.0,5.195,0.963,1.0,6.595,1.884,1.0,221.076,104.455,1.0,148.157,104.455,1.0,312.31,1.0,299.953,312.31,1.0,307.505,1.0,325.88,307.505,1.0,1.157,1.0,1.036,1.157,1.0,102.544,102.372,1.0,0.002,0.0,1.0,2.264,2.229,1.0,0.25697538541666665,1.0,9.378557965270831,1.0,341.21632333333326,1.0,372.518,1.0,10.371,8.308,1.0,1.0,-9999,-9999,17.5411,-9999,-9999,-9999,-9999,1.51582,-9999,30.4641,-9999,-9999,-9999,-9999,2.67337,-9999,-9999,-9999,27,21,27,21,-2.41588,1.0,0.191651,0.23545,-2.33861,1.0,0.179287,0.225501,-2.45193,0.983854,0.0220831,-2.70881,-2.60965,-2.57245,-2.41588,-2.3361,-2.3361,-2.3361,0.9375,1.0,0.958333,1.0,1.0,1.0,1.0,-1.25589,0.636116,1.0,0.148638,0.222065,-3.70656,1.6026,1.0,0.376398,0.386809,-1.10419,0.779063,1.0,0.182055,0.24569,-3.7314,1.56389,1.0,0.318055,0.330309,-1.45274,-1.42987,-1.41656,-1.25589,-1.0999,-1.0999,-1.0999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.09868,-3.90967,-3.84944,-3.7314,-3.7314,-3.7314,-3.70656,0.857143,1.0,0.904762,1.0,1.0,1.0,1.0,0.00278004,0.00144671,0.00256314,0.000407679,6.54552e-07,7.67734e-07,0.000102445,0.00204711,0.00341988,0.00505365,0.00574999,2.70512,2.34005,2.4545,0.0221178,2.29625,2.33621,2.3372,2.34085,2.56669,2.61233,2.70881,0.873154,1.11713,1.06771,0.0547984,0.333549,0.823013,0.84352,1.04593,1.32074,1.41174,1.51649,1.44877,0.924136,1.14656,0.0503936,0.794178,0.825125,0.827985,1.27725,1.44492,1.45825,1.55082,-9999,-9999
20190115,7.129,1.0,6.285,2.363,1.0,8.216,2.541,1.0,7.26,6.285,1.462,8.515,2.29,7.129,1.0,6.285,2.363,1.0,8.216,2.541,1.0,222.38,86.254,1.0,118.317,86.254,1.0,313.152,1.0,316.542,313.152,1.0,320.011,1.0,348.533,320.011,1.0,1.485,1.0,1.548,1.485,1.0,102.581,102.445,1.0,0.007,0.0,1.0,1.115,1.219,1.0,0.13995224166666667,1.0,7.305021583958336,1.0,347.0665304861111,1.0,379.422,1.0,10.126,8.036,1.0,1.0,-9999,-9999,15.726,-9999,-9999,-9999,-9999,1.87131,-9999,17.8766,-9999,-9999,-9999,-9999,2.06536,-9999,-9999,-9999,27,21,27,21,-1.92799,1.0,0.162214,0.224633,-1.69133,1.0,0.194494,0.248947,-1.7681,0.955729,0.0237799,-1.96783,-1.93547,-1.93416,-1.84996,-1.63014,-1.62469,-1.58667,0.979167,0.854167,0.979167,0.833333,1.0,1.0,1.0,-0.62545,0.357086,1.0,0.116428,0.367554,-3.44249,1.86076,1.0,0.324426,0.367926,-0.264532,0.596748,1.0,0.193021,0.398495,-3.38525,2.07672,1.0,0.349193,0.38994,-0.873793,-0.847615,-0.834036,-0.62545,-0.159698,-0.150362,-0.0852296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.38525,-3.38525,-3.38525,-3.38525,-3.17284,-3.03816,-3.01812,1.0,1.0,1.0,1.0,0.666667,0.714286,0.666667,0.134206,0.12352,0.11259,0.00384899,0.0783324,0.0865514,0.0942307,0.113858,0.131144,0.138487,0.140673,2.06968,1.81485,1.88069,0.0265485,1.66573,1.6737,1.72437,1.81491,2.04426,2.0727,2.08096,0.804412,1.09254,1.01546,0.0517142,0.318006,0.759938,0.77315,1.00963,1.27496,1.32921,1.39923,1.21684,0.844967,1.03559,0.0475148,0.70419,0.731073,0.73437,1.13997,1.28134,1.3236,1.38833,-9999,-9999
20190116,8.941,0.770833,7.352,1.665,1.0,10.985,4.025,0.47619,8.663,6.698,2.111,11.19,3.836,9.104,0.770833,7.352,1.665,1.0,11.357,3.99,0.47619,223.733,144.624,0.791667,156.723,161.661,0.791667,287.482,0.770833,283.843,283.286,0.770833,304.066,0.770833,303.881,299.318,0.770833,2.634,0.770833,2.481,2.744,0.770833,102.601,102.551,0.583333,0.013,0.0,1.0,1.173,1.212,0.583333,0.14524901428571432,0.5833333333333334,14.498610126785708,0.5833333333333334,356.8254330952381,0.5833333333333334,385.072,0.770833,10.847,8.581,0.770833,0.770833,-9999,-9999,23.449,-9999,-9999,-9999,-9999,1.94763,-9999,27.6991,-9999,-9999,-9999,-9999,2.75119,-9999,-9999,-9999,27,21,27,21,-2.09704,0.75,0.175571,0.325859,-1.8367,0.75,0.183823,0.330378,-1.93822,0.742708,0.0414673,-2.2347,-2.20967,-2.20572,-2.09704,-1.66756,-1.66064,-1.64973,0.729167,0.729167,0.729167,0.75,0.75,0.75,0.75,-0.0719028,0.25766,1.0,0.120439,0.235903,-4.52653,2.25542,0.428571,0.354359,0.504996,0.2103,0.648133,1.0,0.176192,0.268678,-4.31595,2.23217,0.428571,0.335591,0.492008,-0.0839883,-0.0719028,-0.0645875,-0.0258618,0.321917,0.33378,0.352468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.83772,-4.80649,-4.79943,-4.52653,-4.0869,-4.0869,-4.0869,0.380952,0.380952,0.380952,0.428571,0.428571,0.428571,0.428571,0.343074,0.337138,0.324218,0.00330616,0.2835,0.301796,0.308649,0.331286,0.338006,0.343074,0.349646,2.54879,2.17384,2.26244,0.0437904,1.94325,1.96022,1.97603,2.17444,2.54005,2.54879,2.56598,0.746197,1.07749,0.972366,0.0498874,0.308608,0.701818,0.707895,0.983872,1.25175,1.28057,1.36058,1.64513,1.25979,1.38542,0.0396964,1.10254,1.113,1.11714,1.48108,1.59461,1.64189,1.69219,-9999,-9999
20190117,8.74,1.0,6.543,3.409,1.0,11.564,3.965,1.0,8.74,7.125,3.422,10.816,4.342,8.74,1.0,6.543,3.409,1.0,11.564,3.965,1.0,225.135,149.979,1.0,132.644,149.979,1.0,291.935,1.0,298.863,291.935,1.0,298.966,1.0,324.391,298.966,1.0,2.22,1.0,1.791,2.22,1.0,102.615,102.547,0.583333,1.676,0.3,1.0,1.214,1.175,0.583333,0.1382173785714286,0.5833333333333334,16.356528797986112,1.0,353.0258061805555,1.0,387.577,1.0,10.938,8.627,1.0,1.0,-9999,-9999,28.3872,-9999,-9999,-9999,-9999,2.67481,-9999,27.4305,-9999,-9999,-9999,-9999,2.97899,-9999,-9999,-9999,27,21,27,21,-1.65419,1.0,0.164167,0.179299,-1.67599,1.0,0.177567,0.191644,-1.59344,0.992708,0.00924437,-1.66901,-1.65419,-1.64619,-1.59885,-1.57438,-1.51001,-1.50509,1.0,1.0,0.979167,1.0,1.0,0.979167,0.979167,0.286962,0.186748,1.0,0.116726,0.158017,-4.0125,3.0576,1.0,0.328985,0.371895,0.247223,0.136758,1.0,0.175133,0.204978,-4.00944,3.05426,1.0,0.319794,0.36379,0.111776,0.115943,0.122178,0.27235,0.304602,0.328963,0.330778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.04887,-4.01756,-4.00482,-3.7421,-3.67072,-3.67072,-3.67072,0.952381,0.952381,1.0,0.952381,1.0,1.0,1.0,0.546114,0.542388,0.530423,0.00330824,0.484284,0.513119,0.518167,0.528792,0.543404,0.546114,0.555157,2.05121,2.21838,2.12386,0.00896319,2.04233,2.05279,2.08264,2.11551,2.17908,2.18739,2.2042,0.642663,1.01718,0.876839,0.0483056,0.281513,0.592855,0.604722,0.910912,1.1158,1.21546,1.29141,1.49004,1.25525,1.33608,0.0353114,1.08067,1.08569,1.08996,1.41203,1.49812,1.57071,1.66628,-9999,-9999
20190118,12.129,1.0,9.641,2.633,1.0,15.329,3.293,1.0,11.496,10.253,1.735,13.094,2.544,12.129,1.0,9.641,2.633,1.0,15.329,3.293,1.0,226.585,130.381,1.0,77.726,130.381,1.0,325.285,1.0,348.962,325.285,1.0,341.476,1.0,392.803,341.476,1.0,2.862,1.0,1.167,2.862,1.0,102.324,102.324,0.0,0.131,0.0,1.0,1.466,1.466,0.0,-9999,0.0,13.049576496770834,1.0,369.51297104166673,1.0,392.745,0.9375,11.67,9.203,1.0,1.0,-9999,-9999,27.4246,-9999,-9999,-9999,-9999,2.04686,-9999,3.8912,-9999,-9999,-9999,-9999,2.107,-9999,-9999,-9999,27,21,27,21,-0.720867,0.895833,0.148297,0.168258,-0.664527,0.916667,0.158166,0.177018,-0.654166,0.896354,0.0116008,-0.7666,-0.74336,-0.740811,-0.645719,-0.587169,-0.584379,-0.582664,0.854167,0.895833,0.895833,0.854167,0.916667,0.916667,0.916667,0.488669,0.187588,1.0,0.114384,0.117899,-2.21609,2.10282,0.761905,0.291663,0.349974,0.427751,0.182586,1.0,0.175201,0.177516,-2.01367,1.99602,0.809524,0.265759,0.328698,0.367758,0.434681,0.438734,0.443905,0.476015,0.491834,0.495689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.26792,-2.24374,-2.21978,-2.05416,-1.8574,-1.85689,-1.85658,0.761905,0.761905,0.761905,0.666667,0.809524,0.809524,0.809524,0.816709,0.870614,0.84124,0.00642708,0.764907,0.77331,0.807927,0.851131,0.871644,0.876048,0.894661,1.48328,1.53514,1.49541,0.0133891,1.34602,1.42999,1.43998,1.45996,1.55048,1.59692,1.6517,0.603765,1.0194,0.849834,0.0486927,0.288189,0.550777,0.578977,0.905265,1.01798,1.25947,1.34225,1.23122,1.15328,1.19061,0.0300197,0.970962,0.974897,0.99209,1.22903,1.30473,1.43543,1.50309,-9999,-9999
20190119,15.984,1.0,14.549,2.529,1.0,17.681,2.517,1.0,15.909,14.405,3.509,17.687,3.127,15.984,1.0,14.549,2.529,1.0,17.681,2.517,1.0,228.082,131.611,1.0,116.187,131.611,1.0,345.672,1.0,356.941,345.672,1.0,345.767,1.0,403.698,345.767,1.0,2.05,1.0,2.347,2.05,1.0,101.824,101.824,0.0,1.466,0.0,1.0,3.23,3.23,0.0,-9999,0.0,12.08773946963889,1.0,388.18412381944444,1.0,408.508,0.854167,12.65,10.04,1.0,1.0,-9999,-9999,14.1267,-9999,-9999,-9999,-9999,1.77393,-9999,-6.11773,-9999,-9999,-9999,-9999,1.82808,-9999,-9999,-9999,26,22,26,22,0.168874,0.875,0.194082,0.224023,0.342261,0.854167,0.148527,0.185953,0.299245,0.864583,0.0153321,0.159964,0.16532,0.173379,0.341763,0.388158,0.38909,0.389826,0.875,0.875,0.875,0.854167,0.854167,0.854167,0.854167,1.6419,1.57429,1.0,0.291913,0.303033,-1.58536,1.58001,0.727273,0.217933,0.343077,1.60532,1.58777,1.0,0.190448,0.20709,-1.17759,1.23545,0.681818,0.216468,0.342148,1.60647,1.60926,1.61021,1.61223,1.66266,1.77194,2.12837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.8533,-1.61568,-1.60881,-1.55847,-1.08575,-1.08575,-1.08575,0.727273,0.727273,0.727273,0.727273,0.681818,0.681818,0.681818,1.13631,1.30174,1.23943,0.0149747,1.05697,1.12939,1.13437,1.29122,1.30969,1.31584,1.33099,0.905794,0.959482,0.94019,0.0173675,0.717011,0.880224,0.895819,0.911503,0.969807,1.00471,1.15199,0.567928,1.01917,0.819,0.05012,0.304217,0.503406,0.554492,0.877939,0.949763,1.30539,1.39722,1.12901,1.18331,1.17673,0.0273276,0.978838,0.9851,1.00241,1.15602,1.24814,1.44058,1.49883,-9999,-9999
20190120,13.433,1.0,13.399,5.801,1.0,13.473,1.0,1.0,12.83,12.876,5.099,12.777,1.412,13.433,1.0,13.399,5.801,1.0,13.473,1.0,1.0,229.626,113.635,1.0,88.543,113.635,1.0,314.826,1.0,324.484,314.826,1.0,317.988,1.0,359.378,317.988,1.0,3.904,1.0,3.23,3.904,1.0,101.13,100.836,0.895833,9.744,7.2,1.0,5.807,4.224,0.895833,0.45605748837209314,0.8958333333333334,12.044099532660221,1.0,375.2294575694445,1.0,419.774,1.0,13.469,10.958,1.0,1.0,-9999,-9999,47.7426,-9999,-9999,-9999,-9999,4.40281,-9999,1.59907,-9999,-9999,-9999,-9999,2.95565,-9999,-9999,-9999,26,22,26,22,0.140745,0.979167,0.609753,0.611229,0.211375,0.979167,0.376569,0.378955,0.187358,0.979167,0.00633006,0.114495,0.134004,0.14143,0.211375,0.218912,0.218912,0.218912,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,1.92551,1.62123,1.0,1.06016,1.06266,-1.97969,2.47702,0.954545,0.271538,0.271692,2.05117,1.47495,1.0,0.630986,0.635169,-1.97969,2.47702,0.954545,0.266016,0.266172,1.86732,1.90562,1.92551,2.05117,2.05117,2.05117,2.05117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.97969,-1.97165,-1.96947,-1.96384,-1.96384,-1.95341,-1.93065,0.954545,0.954545,0.954545,0.954545,0.954545,0.954545,0.954545,1.28954,1.4067,1.36115,0.0126241,1.20817,1.26738,1.27877,1.399,1.40972,1.42306,1.44687,1.12012,1.19533,1.17379,0.0110304,1.03063,1.09368,1.1144,1.18108,1.20304,1.25283,1.28375,0.428434,0.928746,0.687596,0.052129,0.252052,0.353293,0.418502,0.710325,0.792698,1.23547,1.30378,0.926714,1.11893,1.06307,0.0256018,0.8928,0.905929,0.923677,1.06102,1.09317,1.34302,1.37082,-9999,-9999
20190121,2.333,1.0,1.088,1.112,1.0,3.804,2.232,1.0,1.766,1.079,1.534,2.577,2.155,2.333,1.0,1.088,1.112,1.0,3.804,2.232,1.0,231.215,188.349,1.0,176.501,188.349,1.0,221.295,1.0,226.666,221.295,1.0,216.042,1.0,225.805,216.042,1.0,4.11,1.0,3.248,4.11,1.0,102.977,102.829,1.0,0.0,0.0,1.0,3.367,2.419,1.0,0.2639175166666667,1.0,21.67514031458333,1.0,327.5832067361111,1.0,389.878,1.0,11.117,9.441,1.0,1.0,-9999,-9999,42.8447,-9999,-9999,-9999,-9999,2.08316,-9999,38.1688,-9999,-9999,-9999,-9999,4.48556,-9999,-9999,-9999,26,22,26,22,-1.27737,1.0,0.1732,0.228907,-1.15408,1.0,0.199869,0.249695,-1.28272,0.998437,0.0223277,-1.45362,-1.44098,-1.42645,-1.27737,-1.14877,-1.14165,-1.14165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.441216,0.396907,1.0,0.114698,0.24241,-3.20712,2.10905,1.0,0.337985,0.344132,0.61929,0.42669,1.0,0.220563,0.30701,-3.15835,2.17826,1.0,0.32961,0.335911,0.18718,0.214296,0.24108,0.441216,0.628745,0.641412,0.641412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.29015,-3.28785,-3.27962,-3.20712,-3.15835,-3.15835,-3.15835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.10326,0.919417,0.963439,0.0181827,0.857548,0.871427,0.877401,0.908768,1.05776,1.07141,1.20567,2.54424,2.0735,2.24616,0.0368413,2.01528,2.02362,2.02401,2.09858,2.48603,2.53673,2.62336,0.331642,0.78012,0.564119,0.0451907,0.214677,0.281506,0.296901,0.602658,0.658206,1.01799,1.06167,1.25876,1.47784,1.40933,0.0221769,1.25876,1.28175,1.29362,1.39581,1.44261,1.64522,1.6719,-9999,-9999
20190122,4.794,1.0,4.241,4.827,1.0,5.446,2.372,1.0,3.966,2.718,4.358,5.441,3.72,4.794,1.0,4.241,4.827,1.0,5.446,2.372,1.0,232.849,182.89,1.0,155.869,182.89,1.0,263.326,1.0,262.72,263.326,1.0,253.204,1.0,275.037,253.204,1.0,2.662,1.0,2.538,2.662,1.0,103.644,103.65,1.0,0.0,0.0,1.0,3.008,3.758,1.0,0.336699625,1.0,19.602881959972226,1.0,335.3277468055556,1.0,390.017,1.0,9.429,8.061,1.0,1.0,-9999,-9999,37.3842,-9999,-9999,-9999,-9999,2.132,-9999,9.67675,-9999,-9999,-9999,-9999,3.64052,-9999,-9999,-9999,26,22,26,22,-0.337182,1.0,0.149811,0.156828,-0.337182,1.0,0.178755,0.184675,-0.363064,0.994271,0.0097572,-0.548075,-0.429952,-0.337182,-0.337182,-0.337182,-0.337182,-0.326156,0.958333,0.979167,1.0,1.0,1.0,1.0,1.0,0.429681,0.486901,1.0,0.115152,0.115568,-1.21673,1.28519,1.0,0.284062,0.30447,0.429681,0.486901,1.0,0.195842,0.196088,-1.21673,1.28519,1.0,0.29611,0.315739,0.429681,0.429681,0.429681,0.429681,0.449297,0.449297,0.469791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.7071,-1.43591,-1.21673,-1.21673,-1.21673,-1.21673,-1.21673,0.909091,0.954545,1.0,1.0,1.0,1.0,1.0,1.22704,1.07436,1.09696,0.0168006,0.994564,1.0012,1.00184,1.06209,1.19896,1.20066,1.29176,1.6554,1.41154,1.46002,0.024997,1.33175,1.33838,1.33903,1.39927,1.52512,1.63098,1.84412,0.634101,0.901472,0.784465,0.0357745,0.474904,0.6016,0.61799,0.813414,0.849828,1.08847,1.17584,1.23197,1.36405,1.3405,0.0160988,1.23197,1.25493,1.2592,1.32951,1.35693,1.48985,1.53745,-9999,-9999
